date,time,worker_id,team,zone,task_type,ppe_type,worn,risk_exposure,note
2026-03-25,12:40,W-3792,C팀,자재운반구역,자재운반,장갑,O,O,위험노출 작업 정상 수행
2026-03-25,15:40,W-3793,D팀,설비점검구역,설비점검,안전모,O,O,위험노출 작업 정상 수행
2026-03-25,10:30,W-3794,A팀,설비점검구역,설비점검,안전모,O,O,위험노출 작업 정상 수행
2026-03-25,13:40,W-3795,C팀,설비점검구역,설비점검,장갑,O,O,위험노출 작업 정상 수행
2026-03-25,12:20,W-3796,D팀,설비점검구역,설비점검,안전모,O,X,일반 작업 정상 수행
2026-03-25,08:05,W-3797,D팀,설비점검구역,설비점검,안전모,X,O,안전모 착용 미흡
2026-03-25,16:00,W-3798,C팀,설비점검구역,설비점검,안전모,O,O,위험노출 작업 정상 수행
2026-03-25,15:20,W-3799,B팀,설비점검구역,설비점검,장갑,O,O,위험노출 작업 정상 수행
2026-03-25,17:00,W-3800,B팀,설비점검구역,설비점검,안전모,X,O,안전모 착용 미흡
2026-03-26,15:20,W-3801,D팀,고소작업구역,고소작업,랜야드,X,O,랜야드 착용 미흡
2026-03-26,16:20,W-3802,B팀,고소작업구역,고소작업,랜야드,O,O,위험노출 작업 정상 수행
2026-03-26,14:20,W-3803,D팀,고소작업구역,고소작업,랜야드,O,X,일반 작업 정상 수행
2026-03-26,10:10,W-3804,A팀,고소작업구역,고소작업,안전모,O,O,위험노출 작업 정상 수행
2026-03-26,13:40,W-3805,B팀,고소작업구역,고소작업,랜야드,O,O,위험노출 작업 정상 수행
2026-03-26,10:30,W-3806,A팀,고소작업구역,고소작업,랜야드,O,O,위험노출 작업 정상 수행
2026-03-26,13:20,W-3807,A팀,고소작업구역,고소작업,안전모,X,O,안전모 착용 미흡
2026-03-26,12:05,W-3808,B팀,고소작업구역,고소작업,랜야드,X,X,랜야드 착용 미흡
2026-03-26,08:40,W-3809,B팀,절단작업구역,절단작업,장갑,O,X,일반 작업 정상 수행
2026-03-26,17:00,W-3810,C팀,절단작업구역,절단작업,장갑,O,O,위험노출 작업 정상 수행
2026-03-26,13:20,W-3811,B팀,절단작업구역,절단작업,안전모,X,O,안전모 착용 미흡
2026-03-26,14:00,W-3812,B팀,절단작업구역,절단작업,안전모,X,O,안전모 착용 미흡
2026-03-26,11:30,W-3813,A팀,절단작업구역,절단작업,장갑,O,O,위험노출 작업 정상 수행
2026-03-26,16:00,W-3814,B팀,절단작업구역,절단작업,안전모,O,X,일반 작업 정상 수행
2026-03-26,16:00,W-3815,B팀,절단작업구역,절단작업,안전모,O,X,일반 작업 정상 수행
2026-03-26,12:05,W-3816,D팀,절단작업구역,절단작업,장갑,O,X,일반 작업 정상 수행
2026-03-26,17:20,W-3817,D팀,자재운반구역,자재운반,안전모,O,O,위험노출 작업 정상 수행
2026-03-26,15:40,W-3818,A팀,자재운반구역,자재운반,장갑,O,O,위험노출 작업 정상 수행
2026-03-26,10:50,W-3819,A팀,자재운반구역,자재운반,장갑,O,X,일반 작업 정상 수행
2026-03-26,10:10,W-3820,A팀,자재운반구역,자재운반,안전모,O,X,일반 작업 정상 수행
2026-03-26,13:40,W-3821,D팀,자재운반구역,자재운반,장갑,O,X,일반 작업 정상 수행
2026-03-26,11:10,W-3822,D팀,자재운반구역,자재운반,장갑,O,O,위험노출 작업 정상 수행
2026-03-26,09:20,W-3823,C팀,자재운반구역,자재운반,장갑,O,X,일반 작업 정상 수행
2026-03-26,11:10,W-3824,A팀,자재운반구역,자재운반,장갑,X,O,장갑 착용 미흡
2026-03-26,13:40,W-3825,D팀,설비점검구역,설비점검,안전모,X,O,안전모 착용 미흡
2026-03-26,11:30,W-3826,D팀,설비점검구역,설비점검,안전모,X,O,안전모 착용 미흡
2026-03-26,09:45,W-3827,D팀,설비점검구역,설비점검,장갑,X,O,장갑 착용 미흡
2026-03-26,13:40,W-3828,B팀,설비점검구역,설비점검,장갑,O,X,일반 작업 정상 수행
2026-03-26,08:20,W-3829,C팀,설비점검구역,설비점검,장갑,O,X,일반 작업 정상 수행
2026-03-26,15:00,W-3830,A팀,설비점검구역,설비점검,안전모,O,O,위험노출 작업 정상 수행
2026-03-26,08:20,W-3831,C팀,설비점검구역,설비점검,장갑,O,O,위험노출 작업 정상 수행
2026-03-26,14:20,W-3832,C팀,설비점검구역,설비점검,장갑,O,O,위험노출 작업 정상 수행
2026-03-27,13:00,W-3833,B팀,고소작업구역,고소작업,안전모,O,O,위험노출 작업 정상 수행
2026-03-27,14:20,W-3834,A팀,고소작업구역,고소작업,안전모,X,X,안전모 착용 미흡
2026-03-27,14:00,W-3835,A팀,고소작업구역,고소작업,랜야드,O,O,위험노출 작업 정상 수행
2026-03-27,13:20,W-3836,D팀,고소작업구역,고소작업,안전모,O,X,일반 작업 정상 수행
2026-03-27,14:00,W-3837,D팀,고소작업구역,고소작업,안전모,O,O,위험노출 작업 정상 수행
2026-03-27,16:20,W-3838,A팀,고소작업구역,고소작업,랜야드,X,O,랜야드 착용 미흡
2026-03-27,17:20,W-3839,D팀,고소작업구역,고소작업,랜야드,X,O,랜야드 착용 미흡
2026-03-27,16:00,W-3840,A팀,고소작업구역,고소작업,안전모,O,O,위험노출 작업 정상 수행
2026-03-27,10:30,W-3841,B팀,절단작업구역,절단작업,안전모,O,O,위험노출 작업 정상 수행
2026-03-27,17:20,W-3842,B팀,절단작업구역,절단작업,장갑,X,O,장갑 착용 미흡
2026-03-27,15:40,W-3843,B팀,절단작업구역,절단작업,안전모,O,O,위험노출 작업 정상 수행
2026-03-27,12:05,W-3844,A팀,절단작업구역,절단작업,안전모,O,O,위험노출 작업 정상 수행
2026-03-27,12:05,W-3845,D팀,절단작업구역,절단작업,장갑,O,X,일반 작업 정상 수행
2026-03-27,16:00,W-3846,D팀,절단작업구역,절단작업,장갑,X,O,장갑 착용 미흡
2026-03-27,11:10,W-3847,C팀,절단작업구역,절단작업,장갑,X,O,장갑 착용 미흡
2026-03-27,14:40,W-3848,B팀,절단작업구역,절단작업,안전모,X,X,안전모 착용 미흡
2026-03-27,14:40,W-3849,D팀,자재운반구역,자재운반,안전모,O,O,위험노출 작업 정상 수행
2026-03-27,12:05,W-3850,D팀,자재운반구역,자재운반,안전모,O,O,위험노출 작업 정상 수행
2026-03-27,10:50,W-3851,C팀,자재운반구역,자재운반,장갑,O,O,위험노출 작업 정상 수행
2026-03-27,12:40,W-3852,C팀,자재운반구역,자재운반,안전모,O,O,위험노출 작업 정상 수행
2026-03-27,08:40,W-3853,D팀,자재운반구역,자재운반,장갑,X,O,장갑 착용 미흡
2026-03-27,15:00,W-3854,C팀,자재운반구역,자재운반,안전모,O,O,위험노출 작업 정상 수행
2026-03-27,11:30,W-3855,C팀,자재운반구역,자재운반,안전모,O,O,위험노출 작업 정상 수행
2026-03-27,16:00,W-3856,C팀,자재운반구역,자재운반,장갑,O,O,위험노출 작업 정상 수행
2026-03-27,09:00,W-3857,A팀,설비점검구역,설비점검,장갑,O,O,위험노출 작업 정상 수행
2026-03-27,13:00,W-3858,B팀,설비점검구역,설비점검,안전모,O,X,일반 작업 정상 수행
2026-03-27,15:20,W-3859,D팀,설비점검구역,설비점검,장갑,X,O,장갑 착용 미흡
2026-03-27,11:10,W-3860,B팀,설비점검구역,설비점검,장갑,O,X,일반 작업 정상 수행
2026-03-27,12:05,W-3861,D팀,설비점검구역,설비점검,안전모,O,O,위험노출 작업 정상 수행
2026-03-27,10:10,W-3862,D팀,설비점검구역,설비점검,안전모,O,O,위험노출 작업 정상 수행
2026-03-27,09:00,W-3863,B팀,설비점검구역,설비점검,장갑,X,O,장갑 착용 미흡
2026-03-27,17:00,W-3864,D팀,설비점검구역,설비점검,안전모,O,O,위험노출 작업 정상 수행
2026-03-28,10:50,W-3865,A팀,고소작업구역,고소작업,안전모,O,X,일반 작업 정상 수행
2026-03-28,13:40,W-3866,C팀,고소작업구역,고소작업,안전모,X,O,안전모 착용 미흡
2026-03-28,14:40,W-3867,A팀,고소작업구역,고소작업,랜야드,O,O,위험노출 작업 정상 수행
2026-03-28,16:20,W-3868,A팀,고소작업구역,고소작업,안전모,X,O,안전모 착용 미흡
2026-03-28,11:10,W-3869,B팀,고소작업구역,고소작업,랜야드,O,O,위험노출 작업 정상 수행
2026-03-28,15:40,W-3870,B팀,고소작업구역,고소작업,랜야드,X,O,랜야드 착용 미흡
2026-03-28,12:40,W-3871,B팀,고소작업구역,고소작업,랜야드,O,O,위험노출 작업 정상 수행
2026-03-28,13:00,W-3872,D팀,고소작업구역,고소작업,랜야드,X,O,랜야드 착용 미흡
2026-03-28,11:30,W-3873,B팀,절단작업구역,절단작업,안전모,O,O,위험노출 작업 정상 수행
2026-03-28,10:50,W-3874,A팀,절단작업구역,절단작업,안전모,X,O,안전모 착용 미흡
2026-03-28,15:00,W-3875,D팀,절단작업구역,절단작업,안전모,O,O,위험노출 작업 정상 수행
2026-03-28,13:40,W-3876,C팀,절단작업구역,절단작업,장갑,O,O,위험노출 작업 정상 수행
2026-03-28,11:10,W-3877,D팀,절단작업구역,절단작업,안전모,O,O,위험노출 작업 정상 수행
2026-03-28,12:05,W-3878,A팀,절단작업구역,절단작업,안전모,X,O,안전모 착용 미흡
2026-03-28,17:20,W-3879,A팀,절단작업구역,절단작업,장갑,O,O,위험노출 작업 정상 수행
2026-03-28,16:00,W-3880,B팀,절단작업구역,절단작업,안전모,O,O,위험노출 작업 정상 수행
2026-03-28,08:05,W-3881,D팀,자재운반구역,자재운반,장갑,O,X,일반 작업 정상 수행
2026-03-28,09:45,W-3882,C팀,자재운반구역,자재운반,안전모,O,O,위험노출 작업 정상 수행
2026-03-28,12:05,W-3883,C팀,자재운반구역,자재운반,장갑,X,O,장갑 착용 미흡
2026-03-28,09:45,W-3884,A팀,자재운반구역,자재운반,안전모,O,O,위험노출 작업 정상 수행
2026-03-28,11:10,W-3885,A팀,자재운반구역,자재운반,장갑,O,O,위험노출 작업 정상 수행
2026-03-28,16:00,W-3886,B팀,자재운반구역,자재운반,안전모,O,O,위험노출 작업 정상 수행
2026-03-28,10:10,W-3887,C팀,자재운반구역,자재운반,안전모,X,O,안전모 착용 미흡
2026-03-28,13:20,W-3888,B팀,자재운반구역,자재운반,장갑,O,X,일반 작업 정상 수행
2026-03-28,13:20,W-3889,B팀,설비점검구역,설비점검,안전모,O,O,위험노출 작업 정상 수행
2026-03-28,12:20,W-3890,C팀,설비점검구역,설비점검,장갑,O,O,위험노출 작업 정상 수행
2026-03-28,12:40,W-3891,C팀,설비점검구역,설비점검,장갑,X,O,장갑 착용 미흡
2026-03-28,10:30,W-3892,B팀,설비점검구역,설비점검,장갑,X,O,장갑 착용 미흡
2026-03-28,08:20,W-3893,D팀,설비점검구역,설비점검,안전모,O,O,위험노출 작업 정상 수행
2026-03-28,08:20,W-3894,C팀,설비점검구역,설비점검,안전모,O,O,위험노출 작업 정상 수행
2026-03-28,15:00,W-3895,D팀,설비점검구역,설비점검,안전모,O,O,위험노출 작업 정상 수행
2026-03-28,15:20,W-3896,A팀,설비점검구역,설비점검,안전모,O,O,위험노출 작업 정상 수행
2026-03-29,08:20,W-3897,A팀,고소작업구역,고소작업,안전모,O,X,일반 작업 정상 수행
2026-03-29,14:20,W-3898,C팀,고소작업구역,고소작업,안전모,X,O,안전모 착용 미흡
2026-03-29,14:40,W-3899,B팀,고소작업구역,고소작업,랜야드,O,O,위험노출 작업 정상 수행
2026-03-29,13:40,W-3900,B팀,고소작업구역,고소작업,랜야드,O,X,일반 작업 정상 수행
2026-03-29,12:40,W-3901,A팀,고소작업구역,고소작업,안전모,O,X,일반 작업 정상 수행
2026-03-29,14:40,W-3902,D팀,고소작업구역,고소작업,안전모,X,O,안전모 착용 미흡
2026-03-29,17:20,W-3903,B팀,고소작업구역,고소작업,안전모,X,O,안전모 착용 미흡
2026-03-29,15:00,W-3904,B팀,고소작업구역,고소작업,안전모,X,O,안전모 착용 미흡
2026-03-29,15:20,W-3905,A팀,절단작업구역,절단작업,장갑,X,O,장갑 착용 미흡
2026-03-29,13:00,W-3906,D팀,절단작업구역,절단작업,장갑,O,O,위험노출 작업 정상 수행
2026-03-29,15:20,W-3907,A팀,절단작업구역,절단작업,장갑,O,O,위험노출 작업 정상 수행
2026-03-29,13:40,W-3908,B팀,절단작업구역,절단작업,장갑,X,O,장갑 착용 미흡
2026-03-29,17:00,W-3909,D팀,절단작업구역,절단작업,장갑,O,X,일반 작업 정상 수행
2026-03-29,09:45,W-3910,A팀,절단작업구역,절단작업,안전모,O,O,위험노출 작업 정상 수행
2026-03-29,11:30,W-3911,B팀,절단작업구역,절단작업,안전모,X,X,안전모 착용 미흡
2026-03-29,15:20,W-3912,B팀,절단작업구역,절단작업,안전모,O,X,일반 작업 정상 수행
2026-03-29,14:00,W-3913,D팀,자재운반구역,자재운반,장갑,X,O,장갑 착용 미흡
2026-03-29,13:00,W-3914,A팀,자재운반구역,자재운반,안전모,O,O,위험노출 작업 정상 수행
2026-03-29,15:40,W-3915,D팀,자재운반구역,자재운반,안전모,O,X,일반 작업 정상 수행
2026-03-29,13:00,W-3916,C팀,자재운반구역,자재운반,안전모,O,O,위험노출 작업 정상 수행
2026-03-29,14:20,W-3917,C팀,자재운반구역,자재운반,안전모,O,O,위험노출 작업 정상 수행
2026-03-29,12:40,W-3918,C팀,자재운반구역,자재운반,장갑,O,O,위험노출 작업 정상 수행
2026-03-29,10:10,W-3919,C팀,자재운반구역,자재운반,장갑,O,O,위험노출 작업 정상 수행
2026-03-29,15:20,W-3920,B팀,자재운반구역,자재운반,안전모,O,O,위험노출 작업 정상 수행
2026-03-29,13:00,W-3921,B팀,설비점검구역,설비점검,안전모,O,O,위험노출 작업 정상 수행
2026-03-29,08:05,W-3922,A팀,설비점검구역,설비점검,장갑,O,O,위험노출 작업 정상 수행
2026-03-29,14:00,W-3923,D팀,설비점검구역,설비점검,장갑,O,O,위험노출 작업 정상 수행
2026-03-29,12:40,W-3924,D팀,설비점검구역,설비점검,안전모,O,O,위험노출 작업 정상 수행
2026-03-29,15:40,W-3925,B팀,설비점검구역,설비점검,장갑,O,O,위험노출 작업 정상 수행
2026-03-29,13:20,W-3926,D팀,설비점검구역,설비점검,안전모,O,O,위험노출 작업 정상 수행
2026-03-29,09:45,W-3927,B팀,설비점검구역,설비점검,장갑,O,O,위험노출 작업 정상 수행
2026-03-29,13:40,W-3928,D팀,설비점검구역,설비점검,안전모,O,O,위험노출 작업 정상 수행
2026-03-30,10:30,W-3929,C팀,고소작업구역,고소작업,안전모,O,O,위험노출 작업 정상 수행
2026-03-30,09:45,W-3930,A팀,고소작업구역,고소작업,안전모,X,O,안전모 착용 미흡
2026-03-30,15:20,W-3931,A팀,고소작업구역,고소작업,안전모,O,X,일반 작업 정상 수행
2026-03-30,12:05,W-3932,C팀,고소작업구역,고소작업,안전모,O,X,일반 작업 정상 수행
2026-03-30,13:00,W-3933,C팀,고소작업구역,고소작업,안전모,O,O,위험노출 작업 정상 수행
2026-03-30,12:40,W-3934,A팀,고소작업구역,고소작업,안전모,X,O,안전모 착용 미흡
2026-03-30,17:00,W-3935,B팀,고소작업구역,고소작업,안전모,X,O,안전모 착용 미흡
2026-03-30,13:20,W-3936,A팀,고소작업구역,고소작업,랜야드,O,X,일반 작업 정상 수행
2026-03-30,13:20,W-3937,D팀,절단작업구역,절단작업,장갑,O,O,위험노출 작업 정상 수행
2026-03-30,17:00,W-3938,A팀,절단작업구역,절단작업,장갑,O,X,일반 작업 정상 수행
2026-03-30,14:20,W-3939,B팀,절단작업구역,절단작업,안전모,O,O,위험노출 작업 정상 수행
2026-03-30,08:20,W-3940,B팀,절단작업구역,절단작업,안전모,X,O,안전모 착용 미흡
2026-03-30,09:00,W-3941,B팀,절단작업구역,절단작업,장갑,O,X,일반 작업 정상 수행
2026-03-30,11:30,W-3942,B팀,절단작업구역,절단작업,안전모,X,X,안전모 착용 미흡
2026-03-30,09:45,W-3943,A팀,절단작업구역,절단작업,장갑,O,O,위험노출 작업 정상 수행
2026-03-30,17:00,W-3944,C팀,절단작업구역,절단작업,안전모,X,O,안전모 착용 미흡
2026-03-30,09:45,W-3945,C팀,자재운반구역,자재운반,장갑,O,O,위험노출 작업 정상 수행
2026-03-30,10:10,W-3946,D팀,자재운반구역,자재운반,장갑,O,X,일반 작업 정상 수행
2026-03-30,12:40,W-3947,A팀,자재운반구역,자재운반,장갑,O,O,위험노출 작업 정상 수행
2026-03-30,08:40,W-3948,D팀,자재운반구역,자재운반,장갑,O,O,위험노출 작업 정상 수행
2026-03-30,16:00,W-3949,B팀,자재운반구역,자재운반,장갑,O,O,위험노출 작업 정상 수행
2026-03-30,09:00,W-3950,C팀,자재운반구역,자재운반,장갑,O,O,위험노출 작업 정상 수행
2026-03-30,15:00,W-3951,C팀,자재운반구역,자재운반,장갑,O,X,일반 작업 정상 수행
2026-03-30,09:20,W-3952,B팀,자재운반구역,자재운반,장갑,O,O,위험노출 작업 정상 수행
2026-03-30,13:40,W-3953,B팀,설비점검구역,설비점검,안전모,O,X,일반 작업 정상 수행
2026-03-30,13:20,W-3954,B팀,설비점검구역,설비점검,장갑,O,O,위험노출 작업 정상 수행
2026-03-30,16:20,W-3955,B팀,설비점검구역,설비점검,안전모,O,O,위험노출 작업 정상 수행
2026-03-30,13:20,W-3956,D팀,설비점검구역,설비점검,장갑,X,O,장갑 착용 미흡
2026-03-30,12:20,W-3957,D팀,설비점검구역,설비점검,장갑,O,X,일반 작업 정상 수행
2026-03-30,12:40,W-3958,B팀,설비점검구역,설비점검,장갑,X,O,장갑 착용 미흡
2026-03-30,14:40,W-3959,B팀,설비점검구역,설비점검,안전모,X,O,안전모 착용 미흡
2026-03-30,12:40,W-3960,D팀,설비점검구역,설비점검,안전모,O,O,위험노출 작업 정상 수행
2026-03-31,14:00,W-3961,B팀,고소작업구역,고소작업,랜야드,O,X,일반 작업 정상 수행
2026-03-31,12:05,W-3962,A팀,고소작업구역,고소작업,랜야드,X,O,랜야드 착용 미흡
2026-03-31,15:00,W-3963,A팀,고소작업구역,고소작업,랜야드,X,O,랜야드 착용 미흡
2026-03-31,08:20,W-3964,A팀,고소작업구역,고소작업,안전모,X,O,안전모 착용 미흡
2026-03-31,17:20,W-3965,A팀,고소작업구역,고소작업,랜야드,X,O,랜야드 착용 미흡
2026-03-31,16:40,W-3966,A팀,고소작업구역,고소작업,안전모,X,O,안전모 착용 미흡
2026-03-31,17:00,W-3967,B팀,고소작업구역,고소작업,안전모,O,O,위험노출 작업 정상 수행
2026-03-31,11:10,W-3968,B팀,고소작업구역,고소작업,안전모,O,O,위험노출 작업 정상 수행
2026-03-31,13:40,W-3969,B팀,절단작업구역,절단작업,안전모,O,O,위험노출 작업 정상 수행
2026-03-31,08:05,W-3970,C팀,절단작업구역,절단작업,안전모,O,O,위험노출 작업 정상 수행
2026-03-31,14:20,W-3971,D팀,절단작업구역,절단작업,장갑,O,O,위험노출 작업 정상 수행
2026-03-31,08:20,W-3972,C팀,절단작업구역,절단작업,장갑,O,O,위험노출 작업 정상 수행
2026-03-31,08:40,W-3973,C팀,절단작업구역,절단작업,장갑,X,O,장갑 착용 미흡
2026-03-31,08:40,W-3974,C팀,절단작업구역,절단작업,안전모,X,O,안전모 착용 미흡
2026-03-31,16:00,W-3975,B팀,절단작업구역,절단작업,장갑,O,X,일반 작업 정상 수행
2026-03-31,17:00,W-3976,D팀,절단작업구역,절단작업,장갑,X,O,장갑 착용 미흡
2026-03-31,08:05,W-3977,A팀,자재운반구역,자재운반,안전모,O,X,일반 작업 정상 수행
2026-03-31,08:20,W-3978,A팀,자재운반구역,자재운반,안전모,X,O,안전모 착용 미흡
2026-03-31,09:00,W-3979,A팀,자재운반구역,자재운반,안전모,O,O,위험노출 작업 정상 수행
2026-03-31,13:20,W-3980,C팀,자재운반구역,자재운반,장갑,O,O,위험노출 작업 정상 수행
2026-03-31,15:20,W-3981,A팀,자재운반구역,자재운반,장갑,O,X,일반 작업 정상 수행
2026-03-31,09:20,W-3982,B팀,자재운반구역,자재운반,장갑,X,O,장갑 착용 미흡
2026-03-31,14:40,W-3983,B팀,자재운반구역,자재운반,장갑,O,O,위험노출 작업 정상 수행
2026-03-31,14:20,W-3984,C팀,자재운반구역,자재운반,장갑,X,X,장갑 착용 미흡
2026-03-31,09:45,W-3985,C팀,설비점검구역,설비점검,안전모,O,X,일반 작업 정상 수행
2026-03-31,17:00,W-3986,B팀,설비점검구역,설비점검,장갑,O,X,일반 작업 정상 수행
2026-03-31,09:00,W-3987,D팀,설비점검구역,설비점검,장갑,O,O,위험노출 작업 정상 수행
2026-03-31,12:40,W-3988,B팀,설비점검구역,설비점검,장갑,O,O,위험노출 작업 정상 수행
2026-03-31,14:20,W-3989,B팀,설비점검구역,설비점검,장갑,O,X,일반 작업 정상 수행
2026-03-31,09:45,W-3990,D팀,설비점검구역,설비점검,장갑,O,O,위험노출 작업 정상 수행
2026-03-31,08:40,W-3991,A팀,설비점검구역,설비점검,안전모,X,X,안전모 착용 미흡
2026-03-31,11:30,W-3992,D팀,설비점검구역,설비점검,안전모,O,O,위험노출 작업 정상 수행
2026-03-02,08:40,W-3993,C팀,자재운반구역,자재운반,안전모,O,O,위험노출 작업 정상 수행
2026-03-31,12:05,W-3994,C팀,고소작업구역,고소작업,안전모,O,O,위험노출 작업 정상 수행
2026-03-08,12:05,W-3995,D팀,자재운반구역,자재운반,장갑,O,O,위험노출 작업 정상 수행
2026-03-02,15:20,W-3996,B팀,절단작업구역,절단작업,장갑,O,O,위험노출 작업 정상 수행
2026-03-30,14:00,W-3997,A팀,설비점검구역,설비점검,장갑,O,O,위험노출 작업 정상 수행
2026-03-01,11:30,W-3998,B팀,절단작업구역,절단작업,장갑,O,O,위험노출 작업 정상 수행
2026-03-22,15:20,W-3999,A팀,고소작업구역,고소작업,안전모,X,O,안전모 착용 미흡
2026-03-17,15:40,W-4000,B팀,절단작업구역,절단작업,안전모,O,O,위험노출 작업 정상 수행
2026-03-18,16:40,W-4001,B팀,절단작업구역,고소작업,안전모,O,O,위험노출 작업 정상 수행
